ep,lr,loss,acc,epoch,step,val_loss,val_acc
0.00042662114719860256,4.999999873689376e-05,0.7033157348632812,0.5,0,0,,
0.0008532422943972051,4.999999873689376e-05,0.6869392395019531,0.515625,0,1,,
0.001279863528907299,4.999999873689376e-05,0.6816177368164062,0.53125,0,2,,
0.0017064845887944102,4.999999873689376e-05,0.6937522888183594,0.546875,0,3,,
0.002133105881512165,4.999999873689376e-05,0.6714210510253906,0.578125,0,4,,
0.002559727057814598,4.999999873689376e-05,0.6158561706542969,0.78125,0,5,,
0.002986348234117031,4.999999873689376e-05,0.5960807800292969,0.734375,0,6,,
0.0034129691775888205,4.999999873689376e-05,0.6107101440429688,0.671875,0,7,,
0.0038395903538912535,4.999999873689376e-05,0.6129531860351562,0.65625,0,8,,
0.00426621176302433,4.999999873689376e-05,0.5374565124511719,0.78125,0,9,,
0.004692832939326763,4.999999873689376e-05,0.48018550872802734,0.828125,0,10,,
0.005119454115629196,4.999999873689376e-05,0.4529714584350586,0.796875,0,11,,
0.005546075291931629,4.999999873689376e-05,0.471651554107666,0.75,0,12,,
0.005972696468234062,4.999999873689376e-05,0.43503284454345703,0.8125,0,13,,
0.006399317178875208,4.999999873689376e-05,0.41126036643981934,0.828125,0,14,,
0.006825938355177641,4.999999873689376e-05,0.6095908880233765,0.734375,0,15,,
0.007252559531480074,4.999999873689376e-05,0.6951249837875366,0.703125,0,16,,
0.007679180707782507,4.999999873689376e-05,0.4723958969116211,0.8125,0,17,,
0.008105802349746227,4.999999873689376e-05,0.42301058769226074,0.8125,0,18,,
0.00853242352604866,4.999999873689376e-05,0.3695986270904541,0.8125,0,19,,
0.008959044702351093,4.999999873689376e-05,0.5544593334197998,0.703125,0,20,,
0.009385665878653526,4.999999873689376e-05,0.5343341827392578,0.6875,0,21,,
0.00981228705495596,4.999999873689376e-05,0.37877750396728516,0.84375,0,22,,
0.010238908231258392,4.999999873689376e-05,0.5973272323608398,0.671875,0,23,,
0.010665529407560825,4.999999873689376e-05,0.45845651626586914,0.75,0,24,,
0.011092150583863258,4.999999873689376e-05,0.40425539016723633,0.8125,0,25,,
0.011518771760165691,4.999999873689376e-05,0.4168825149536133,0.78125,0,26,,
0.011945392936468124,4.999999873689376e-05,0.5384119749069214,0.734375,0,27,,
0.012372014112770557,4.999999873689376e-05,0.7562401294708252,0.578125,0,28,,
0.012798634357750416,4.999999873689376e-05,0.4980950355529785,0.78125,0,29,,
0.013225255534052849,4.999999873689376e-05,0.35051822662353516,0.84375,0,30,,
0.013651876710355282,4.999999873689376e-05,0.40499114990234375,0.84375,0,31,,
0.014078497886657715,4.999999873689376e-05,0.4810938835144043,0.78125,0,32,,
0.014505119062960148,4.999999873689376e-05,0.6123981475830078,0.6875,0,33,,
0.014931740239262581,4.999999873689376e-05,0.40491294860839844,0.8125,0,34,,
0.015358361415565014,4.999999873689376e-05,0.3988382816314697,0.828125,0,35,,
0.015784982591867447,4.999999873689376e-05,0.4582500457763672,0.828125,0,36,,
0.016211604699492455,4.999999873689376e-05,0.44428133964538574,0.796875,0,37,,
0.016638224944472313,4.999999873689376e-05,0.4620540142059326,0.8125,0,38,,
0.01706484705209732,4.999999873689376e-05,0.5404798984527588,0.78125,0,39,,
0.01749146729707718,4.999999873689376e-05,0.4295334815979004,0.78125,0,40,,
0.017918089404702187,4.999999873689376e-05,0.4257314205169678,0.796875,0,41,,
0.018344709649682045,4.999999873689376e-05,0.32437753677368164,0.890625,0,42,,
0.018771331757307053,4.999999873689376e-05,0.3945777416229248,0.84375,0,43,,
0.01919795200228691,4.999999873689376e-05,0.2945253849029541,0.875,0,44,,
0.01962457410991192,4.999999873689376e-05,0.4178464412689209,0.765625,0,45,,
0.020051194354891777,4.999999873689376e-05,0.31069064140319824,0.875,0,46,,
0.020477816462516785,4.999999873689376e-05,0.41230177879333496,0.84375,0,47,,
0.020904436707496643,4.999999873689376e-05,0.4087240695953369,0.765625,0,48,,
0.02133105881512165,4.999999873689376e-05,0.25440359115600586,0.875,0,49,,
0.02175767906010151,4.999999873689376e-05,0.5718998908996582,0.75,0,50,,
0.022184301167726517,4.999999873689376e-05,0.3561147451400757,0.875,0,51,,
0.022610921412706375,4.999999873689376e-05,0.34508609771728516,0.84375,0,52,,
0.023037543520331383,4.999999873689376e-05,0.34807467460632324,0.890625,0,53,,
0.02346416376531124,4.999999873689376e-05,0.5502171516418457,0.734375,0,54,,
0.02389078587293625,4.999999873689376e-05,0.47003698348999023,0.75,0,55,,
0.024317406117916107,4.999999873689376e-05,0.33843111991882324,0.84375,0,56,,
0.024744028225541115,4.999999873689376e-05,0.4148540496826172,0.8125,0,57,,
0.025170648470520973,4.999999873689376e-05,0.3235809803009033,0.890625,0,58,,
0.02559726871550083,4.999999873689376e-05,0.3521285057067871,0.8125,0,59,,
0.02602389082312584,4.999999873689376e-05,0.3293328285217285,0.890625,0,60,,
0.026450511068105698,4.999999873689376e-05,0.38298940658569336,0.859375,0,61,,
0.026877133175730705,4.999999873689376e-05,0.3586883544921875,0.796875,0,62,,
0.027303753420710564,4.999999873689376e-05,0.33974480628967285,0.875,0,63,,
0.02773037552833557,4.999999873689376e-05,0.34772729873657227,0.84375,0,64,,
0.02815699577331543,4.999999873689376e-05,0.405778169631958,0.859375,0,65,,
0.028583617880940437,4.999999873689376e-05,0.2777773141860962,0.875,0,66,,
0.029010238125920296,4.999999873689376e-05,0.4098097085952759,0.828125,0,67,,
0.029436860233545303,4.999999873689376e-05,0.29186689853668213,0.921875,0,68,,
0.029863480478525162,4.999999873689376e-05,0.22572016716003418,0.9375,0,69,,
0.03029010258615017,4.999999873689376e-05,0.38256144523620605,0.875,0,70,,
0.030716722831130028,4.999999873689376e-05,0.28166115283966064,0.90625,0,71,,
0.031143344938755035,4.999999873689376e-05,0.32347655296325684,0.875,0,72,,
0.031569965183734894,4.999999873689376e-05,0.3394216299057007,0.84375,0,73,,
0.03199658542871475,4.999999873689376e-05,0.3534921407699585,0.875,0,74,,
0.03242320939898491,4.999999873689376e-05,0.3416704535484314,0.8125,0,75,,
0.03284982964396477,4.999999873689376e-05,0.44584566354751587,0.78125,0,76,,
0.033276449888944626,4.999999873689376e-05,0.33397209644317627,0.890625,0,77,,
0.033703070133924484,4.999999873689376e-05,0.28544867038726807,0.890625,0,78,,
0.03412969410419464,4.999999873689376e-05,0.28329896926879883,0.90625,0,79,,
0.0345563143491745,4.999999873689376e-05,0.421567440032959,0.84375,0,80,,
0.03498293459415436,4.999999873689376e-05,0.32666659355163574,0.875,0,81,,
0.035409554839134216,4.999999873689376e-05,0.4275757074356079,0.8125,0,82,,
0.03583617880940437,4.999999873689376e-05,0.6104633808135986,0.71875,0,83,,
0.03626279905438423,4.999999873689376e-05,0.3810296058654785,0.890625,0,84,,
0.03668941929936409,4.999999873689376e-05,0.36541748046875,0.921875,0,85,,
0.03711603954434395,4.999999873689376e-05,0.38530731201171875,0.84375,0,86,,
0.037542663514614105,4.999999873689376e-05,0.47014617919921875,0.78125,0,87,,
0.037969283759593964,4.999999873689376e-05,0.5059092044830322,0.75,0,88,,
0.03839590400457382,4.999999873689376e-05,0.31846189498901367,0.890625,0,89,,
0.03882252424955368,4.999999873689376e-05,0.40340328216552734,0.8125,0,90,,
0.03924914821982384,4.999999873689376e-05,0.3439066410064697,0.84375,0,91,,
0.039675768464803696,4.999999873689376e-05,0.32122182846069336,0.828125,0,92,,
0.040102388709783554,4.999999873689376e-05,0.5530109405517578,0.734375,0,93,,
0.04052900895476341,4.999999873689376e-05,0.38417112827301025,0.8125,0,94,,
0.04095563292503357,4.999999873689376e-05,0.3775045871734619,0.84375,0,95,,
0.04138225317001343,4.999999873689376e-05,0.5150835514068604,0.78125,0,96,,
0.041808873414993286,4.999999873689376e-05,0.33933961391448975,0.828125,0,97,,
0.042235493659973145,4.999999873689376e-05,0.23840713500976562,0.921875,0,98,,
0.0426621176302433,4.999999873689376e-05,0.40448808670043945,0.78125,0,99,,
0.04308873787522316,4.999999873689376e-05,0.3120851516723633,0.875,0,100,,
0.04351535812020302,4.999999873689376e-05,0.34299564361572266,0.875,0,101,,
0.04394197836518288,4.999999873689376e-05,0.4106564521789551,0.8125,0,102,,
0.04436860233545303,4.999999873689376e-05,0.26897716522216797,0.90625,0,103,,
0.04479522258043289,4.999999873689376e-05,0.3441472053527832,0.84375,0,104,,
0.04522184282541275,4.999999873689376e-05,0.2979762554168701,0.90625,0,105,,
0.04564846307039261,4.999999873689376e-05,0.43666577339172363,0.796875,0,106,,
0.046075087040662766,4.999999873689376e-05,0.24544882774353027,0.953125,0,107,,
0.046501707285642624,4.999999873689376e-05,0.3505828380584717,0.828125,0,108,,
0.04692832753062248,4.999999873689376e-05,0.2998635768890381,0.859375,0,109,,
0.04735494777560234,4.999999873689376e-05,0.4473721981048584,0.78125,0,110,,
0.0477815717458725,4.999999873689376e-05,0.23604202270507812,0.921875,0,111,,
0.048208191990852356,4.999999873689376e-05,0.39033496379852295,0.859375,0,112,,
0.048634812235832214,4.999999873689376e-05,0.478717565536499,0.796875,0,113,,
0.04906143248081207,4.999999873689376e-05,0.3832329511642456,0.84375,0,114,,
0.04948805645108223,4.999999873689376e-05,0.33861231803894043,0.84375,0,115,,
0.04991467669606209,4.999999873689376e-05,0.39608216285705566,0.8125,0,116,,
0.050341296941041946,4.999999873689376e-05,0.2570960521697998,0.90625,0,117,,
0.050767917186021805,4.999999873689376e-05,0.2423090934753418,0.921875,0,118,,
0.05119453743100166,4.999999873689376e-05,0.2759113311767578,0.890625,0,119,,
0.05162116140127182,4.999999873689376e-05,0.2862664461135864,0.875,0,120,,
0.05204778164625168,4.999999873689376e-05,0.2268168330192566,0.921875,0,121,,
0.05247440189123154,4.999999873689376e-05,0.3268445134162903,0.859375,0,122,,
0.052901022136211395,4.999999873689376e-05,0.3896747827529907,0.796875,0,123,,
0.05332764610648155,4.999999873689376e-05,0.28159308433532715,0.890625,0,124,,
0.05375426635146141,4.999999873689376e-05,0.18405085802078247,0.90625,0,125,,
0.05418088659644127,4.999999873689376e-05,0.2391325831413269,0.90625,0,126,,
0.05460750684142113,4.999999873689376e-05,0.2100663185119629,0.890625,0,127,,
0.055034130811691284,4.999999873689376e-05,0.5132371783256531,0.8125,0,128,,
0.05546075105667114,4.999999873689376e-05,0.19811272621154785,0.9375,0,129,,
0.055887371301651,4.999999873689376e-05,0.35304397344589233,0.828125,0,130,,
0.05631399154663086,4.999999873689376e-05,0.4415048360824585,0.8125,0,131,,
0.056740615516901016,4.999999873689376e-05,0.20764529705047607,0.890625,0,132,,
0.057167235761880875,4.999999873689376e-05,0.33425915241241455,0.859375,0,133,,
0.05759385600686073,4.999999873689376e-05,0.2576112747192383,0.890625,0,134,,
0.05802047625184059,4.999999873689376e-05,0.314336895942688,0.828125,0,135,,
0.05844710022211075,4.999999873689376e-05,0.3911232352256775,0.828125,0,136,,
0.05887372046709061,4.999999873689376e-05,0.34339553117752075,0.84375,0,137,,
0.059300340712070465,4.999999873689376e-05,0.5681506395339966,0.6875,0,138,,
0.059726960957050323,4.999999873689376e-05,0.29461121559143066,0.84375,0,139,,
0.06015358492732048,4.999999873689376e-05,0.4301927089691162,0.84375,0,140,,
0.06058020517230034,4.999999873689376e-05,0.44046497344970703,0.8125,0,141,,
0.0610068254172802,4.999999873689376e-05,0.28678005933761597,0.875,0,142,,
0.061433445662260056,4.999999873689376e-05,0.3162519931793213,0.8125,0,143,,
0.06186006963253021,4.999999873689376e-05,0.2566601037979126,0.875,0,144,,
0.06228668987751007,4.999999873689376e-05,0.4850285053253174,0.84375,0,145,,
0.06271331012248993,4.999999873689376e-05,0.42742466926574707,0.75,0,146,,
0.06313993036746979,4.999999873689376e-05,0.3566185235977173,0.859375,0,147,,
0.06356655061244965,4.999999873689376e-05,0.2991948127746582,0.90625,0,148,,
0.0639931708574295,4.999999873689376e-05,0.3228367567062378,0.859375,0,149,,
0.06441979855298996,4.999999873689376e-05,0.43272244930267334,0.796875,0,150,,
0.06484641879796982,4.999999873689376e-05,0.3026505708694458,0.859375,0,151,,
0.06527303904294968,4.999999873689376e-05,0.32179510593414307,0.890625,0,152,,
0.06569965928792953,4.999999873689376e-05,0.38998401165008545,0.84375,0,153,,
0.0661262795329094,4.999999873689376e-05,0.275005578994751,0.921875,0,154,,
0.06655289977788925,4.999999873689376e-05,0.24751245975494385,0.90625,0,155,,
0.06697952002286911,4.999999873689376e-05,0.22494745254516602,0.921875,0,156,,
0.06740614026784897,4.999999873689376e-05,0.3785579204559326,0.859375,0,157,,
0.06783276796340942,4.999999873689376e-05,0.35464727878570557,0.890625,0,158,,
0.06825938820838928,4.999999873689376e-05,0.13388335704803467,0.96875,0,159,,
0.06868600845336914,4.999999873689376e-05,0.37804198265075684,0.84375,0,160,,
0.069112628698349,4.999999873689376e-05,0.3196793794631958,0.890625,0,161,,
0.06953924894332886,4.999999873689376e-05,0.5253552198410034,0.796875,0,162,,
0.06996586918830872,4.999999873689376e-05,0.373429536819458,0.84375,0,163,,
0.07039248943328857,4.999999873689376e-05,0.32513272762298584,0.890625,0,164,,
0.07081910967826843,4.999999873689376e-05,0.43990612030029297,0.765625,0,165,,
0.07124573737382889,4.999999873689376e-05,0.23283648490905762,0.890625,0,166,,
0.07167235761880875,4.999999873689376e-05,0.39185643196105957,0.8125,0,167,,
0.0720989778637886,4.999999873689376e-05,0.36925363540649414,0.890625,0,168,,
0.07252559810876846,4.999999873689376e-05,0.3143810033798218,0.890625,0,169,,
0.07295221835374832,4.999999873689376e-05,0.39791369438171387,0.828125,0,170,,
0.07337883859872818,4.999999873689376e-05,0.305635929107666,0.828125,0,171,,
0.07380545884370804,4.999999873689376e-05,0.3042302131652832,0.90625,0,172,,
0.0742320790886879,4.999999873689376e-05,0.2295396327972412,0.9375,0,173,,
0.07465870678424835,4.999999873689376e-05,0.31792449951171875,0.84375,0,174,,
0.07508532702922821,4.999999873689376e-05,0.3760952949523926,0.8125,0,175,,
0.07551194727420807,4.999999873689376e-05,0.31451094150543213,0.84375,0,176,,
0.07593856751918793,4.999999873689376e-05,0.40294456481933594,0.859375,0,177,,
0.07636518776416779,4.999999873689376e-05,0.2178492546081543,0.90625,0,178,,
0.07679180800914764,4.999999873689376e-05,0.35006797313690186,0.859375,0,179,,
0.0772184282541275,4.999999873689376e-05,0.34087443351745605,0.859375,0,180,,
0.07764504849910736,4.999999873689376e-05,0.38596469163894653,0.828125,0,181,,
0.07807166874408722,4.999999873689376e-05,0.41378962993621826,0.828125,0,182,,
0.07849829643964767,4.999999873689376e-05,0.3076934218406677,0.890625,0,183,,
0.07892491668462753,4.999999873689376e-05,0.27127373218536377,0.875,0,184,,
0.07935153692960739,4.999999873689376e-05,0.30343097448349,0.859375,0,185,,
0.07977815717458725,4.999999873689376e-05,0.39464640617370605,0.796875,0,186,,
0.08020477741956711,4.999999873689376e-05,0.2453925609588623,0.9375,0,187,,
0.08063139766454697,4.999999873689376e-05,0.32128632068634033,0.84375,0,188,,
0.08105801790952682,4.999999873689376e-05,0.3313782215118408,0.828125,0,189,,
0.08148463815450668,4.999999873689376e-05,0.38164758682250977,0.828125,0,190,,
0.08191126585006714,4.999999873689376e-05,0.32771730422973633,0.828125,0,191,,
0.082337886095047,4.999999873689376e-05,0.20711755752563477,0.890625,0,192,,
0.08276450634002686,4.999999873689376e-05,0.3021887540817261,0.859375,0,193,,
0.08319112658500671,4.999999873689376e-05,0.4428675174713135,0.84375,0,194,,
0.08361774682998657,4.999999873689376e-05,0.31209272146224976,0.890625,0,195,,
0.08404436707496643,4.999999873689376e-05,0.4570504426956177,0.828125,0,196,,
0.08447098731994629,4.999999873689376e-05,0.32712817192077637,0.828125,0,197,,
0.08489760756492615,4.999999873689376e-05,0.34731525182724,0.859375,0,198,,
0.0853242352604866,4.999999873689376e-05,0.25512057542800903,0.921875,0,199,,
0.08575085550546646,4.999999873689376e-05,0.3669227957725525,0.828125,0,200,,
0.08617747575044632,4.999999873689376e-05,0.25911402702331543,0.875,0,201,,
0.08660409599542618,4.999999873689376e-05,0.2825441360473633,0.921875,0,202,,
0.08703071624040604,4.999999873689376e-05,0.2658166289329529,0.84375,0,203,,
0.0874573364853859,4.999999873689376e-05,0.38636326789855957,0.84375,0,204,,
0.08788395673036575,4.999999873689376e-05,0.25324732065200806,0.921875,0,205,,
0.08831057697534561,4.999999873689376e-05,0.2927067279815674,0.890625,0,206,,
0.08873720467090607,4.999999873689376e-05,0.33920979499816895,0.859375,0,207,,
0.08916382491588593,4.999999873689376e-05,0.3105536699295044,0.859375,0,208,,
0.08959044516086578,4.999999873689376e-05,0.3278486728668213,0.890625,0,209,,
0.09001706540584564,4.999999873689376e-05,0.4419870376586914,0.859375,0,210,,
0.0904436856508255,4.999999873689376e-05,0.20548593997955322,0.9375,0,211,,
0.09087030589580536,4.999999873689376e-05,0.22952604293823242,0.9375,0,212,,
0.09129692614078522,4.999999873689376e-05,0.337276816368103,0.890625,0,213,,
0.09172354638576508,4.999999873689376e-05,0.2748352289199829,0.90625,0,214,,
0.09215017408132553,4.999999873689376e-05,0.18005609512329102,0.953125,0,215,,
0.09257679432630539,4.999999873689376e-05,0.2264704704284668,0.9375,0,216,,
0.09300341457128525,4.999999873689376e-05,0.21269190311431885,0.953125,0,217,,
0.0934300348162651,4.999999873689376e-05,0.2261318564414978,0.921875,0,218,,
0.09385665506124496,4.999999873689376e-05,0.2506626844406128,0.890625,0,219,,
0.09428327530622482,4.999999873689376e-05,0.34426695108413696,0.828125,0,220,,
0.09470989555120468,4.999999873689376e-05,0.17632156610488892,0.90625,0,221,,
0.09513651579618454,4.999999873689376e-05,0.3062729835510254,0.875,0,222,,
0.095563143491745,4.999999873689376e-05,0.4372144341468811,0.78125,0,223,,
0.09598976373672485,4.999999873689376e-05,0.33241450786590576,0.8125,0,224,,
0.09641638398170471,4.999999873689376e-05,0.34397876262664795,0.859375,0,225,,
0.09684300422668457,4.999999873689376e-05,0.2772243022918701,0.859375,0,226,,
0.09726962447166443,4.999999873689376e-05,0.3366326093673706,0.90625,0,227,,
0.09769624471664429,4.999999873689376e-05,0.3077218532562256,0.8125,0,228,,
0.09812286496162415,4.999999873689376e-05,0.40053796768188477,0.84375,0,229,,
0.098549485206604,4.999999873689376e-05,0.28228044509887695,0.890625,0,230,,
0.09897611290216446,4.999999873689376e-05,0.27297770977020264,0.90625,0,231,,
0.09940273314714432,4.999999873689376e-05,0.36282408237457275,0.828125,0,232,,
0.09982935339212418,4.999999873689376e-05,0.27467644214630127,0.890625,0,233,,
0.09982935339212418,4.999999873689376e-05,,,0,233,0.28571587800979614,0.8804147839546204
0.10025597363710403,4.999999873689376e-05,0.3932760953903198,0.796875,0,234,,
0.10068259388208389,4.999999873689376e-05,0.20797514915466309,0.921875,0,235,,
0.10110921412706375,4.999999873689376e-05,0.3021864891052246,0.84375,0,236,,
0.10153583437204361,4.999999873689376e-05,0.46660542488098145,0.796875,0,237,,
0.10196245461702347,4.999999873689376e-05,0.3572275638580322,0.8125,0,238,,
0.10238907486200333,4.999999873689376e-05,0.23823285102844238,0.875,0,239,,
0.10281570255756378,4.999999873689376e-05,0.3061625361442566,0.84375,0,240,,
0.10324232280254364,4.999999873689376e-05,0.2695299983024597,0.828125,0,241,,
0.1036689430475235,4.999999873689376e-05,0.4040805697441101,0.8125,0,242,,
0.10409556329250336,4.999999873689376e-05,0.2785240411758423,0.90625,0,243,,
0.10452218353748322,4.999999873689376e-05,0.2637106776237488,0.875,0,244,,
0.10494880378246307,4.999999873689376e-05,0.24105554819107056,0.90625,0,245,,
0.10537542402744293,4.999999873689376e-05,0.3524537682533264,0.859375,0,246,,
0.10580204427242279,4.999999873689376e-05,0.2494409680366516,0.90625,0,247,,
0.10622867196798325,4.999999873689376e-05,0.3137592673301697,0.859375,0,248,,
0.1066552922129631,4.999999873689376e-05,0.42180120944976807,0.796875,0,249,,
0.10708191245794296,4.999999873689376e-05,0.41793549060821533,0.8125,0,250,,
0.10750853270292282,4.999999873689376e-05,0.3941577672958374,0.828125,0,251,,
0.10793515294790268,4.999999873689376e-05,0.17168724536895752,0.953125,0,252,,
0.10836177319288254,4.999999873689376e-05,0.3439227342605591,0.8125,0,253,,
0.1087883934378624,4.999999873689376e-05,0.23215457797050476,0.890625,0,254,,
0.10921501368284225,4.999999873689376e-05,0.3837951421737671,0.859375,0,255,,
0.10964164137840271,4.999999873689376e-05,0.3956789970397949,0.796875,0,256,,
0.11006826162338257,4.999999873689376e-05,0.27021241188049316,0.875,0,257,,
0.11049488186836243,4.999999873689376e-05,0.25980859994888306,0.921875,0,258,,
0.11092150211334229,4.999999873689376e-05,0.36007457971572876,0.8125,0,259,,
0.11134812235832214,4.999999873689376e-05,0.4600832462310791,0.828125,0,260,,
0.111774742603302,4.999999873689376e-05,0.3431510925292969,0.875,0,261,,
0.11220136284828186,4.999999873689376e-05,0.41245001554489136,0.796875,0,262,,
0.11262798309326172,4.999999873689376e-05,0.24485695362091064,0.875,0,263,,
0.11305461078882217,4.999999873689376e-05,0.3192753195762634,0.890625,0,264,,
0.11348123103380203,4.999999873689376e-05,0.45966100692749023,0.8125,0,265,,
0.11390785127878189,4.999999873689376e-05,0.5604548454284668,0.78125,0,266,,
0.11433447152376175,4.999999873689376e-05,0.4002447724342346,0.796875,0,267,,
0.11476109176874161,4.999999873689376e-05,0.30318331718444824,0.875,0,268,,
0.11518771201372147,4.999999873689376e-05,0.3307666778564453,0.890625,0,269,,
0.11561433225870132,4.999999873689376e-05,0.4545327425003052,0.765625,0,270,,
0.11604095250368118,4.999999873689376e-05,0.32258152961730957,0.875,0,271,,
0.11646758019924164,4.999999873689376e-05,0.47962892055511475,0.84375,0,272,,
0.1168942004442215,4.999999873689376e-05,0.30527782440185547,0.859375,0,273,,
0.11732082068920135,4.999999873689376e-05,0.2853583097457886,0.90625,0,274,,
0.11774744093418121,4.999999873689376e-05,0.29423952102661133,0.875,0,275,,
0.11817406117916107,4.999999873689376e-05,0.30544841289520264,0.875,0,276,,
0.11860068142414093,4.999999873689376e-05,0.3352779150009155,0.875,0,277,,
0.11902730166912079,4.999999873689376e-05,0.38379979133605957,0.859375,0,278,,
0.11945392191410065,4.999999873689376e-05,0.3295480012893677,0.859375,0,279,,
0.1198805496096611,4.999999873689376e-05,0.4221755266189575,0.8125,0,280,,
0.12030716985464096,4.999999873689376e-05,0.3133612275123596,0.875,0,281,,
0.12073379009962082,4.999999873689376e-05,0.28949087858200073,0.90625,0,282,,
0.12116041034460068,4.999999873689376e-05,0.26449906826019287,0.90625,0,283,,
0.12158703058958054,4.999999873689376e-05,0.22892111539840698,0.90625,0,284,,
0.1220136508345604,4.999999873689376e-05,0.24988675117492676,0.921875,0,285,,
0.12244027107954025,4.999999873689376e-05,0.290776789188385,0.890625,0,286,,
0.12286689132452011,4.999999873689376e-05,0.30733978748321533,0.890625,0,287,,
